표찰번호,지번주소,위도,경도
388-2,광주광역시 서구 마륵동 805,35.14612579,126.8505325
388-3,광주광역시 서구 마륵동 805,35.14601517,126.8503265
388-4,광주광역시 서구 마륵동 810,35.14619064,126.8504333
388-5,광주광역시 서구 마륵동 1331,35.14632797,126.8503876
388-6,광주광역시 서구 마륵동 810,35.14644623,126.8503113
388-7,광주광역시 서구 마륵동 793-94,35.14658737,126.850235
388-8,광주광역시 서구 마륵동 793-94,35.14671707,126.8501587
389-1,광주광역시 서구 농성동 66-12,35.15445709,126.8913116
389-2,광주광역시 서구 농성동 65-14,35.15463257,126.8912277
389-3,광주광역시 서구 농성동 68-13,35.15339279,126.8920059
389-4,광주광역시 서구 농성동 67-1,35.15359497,126.8918686
389-5,광주광역시 서구 농성동 67-1,35.1537323,126.8917694
389-6,광주광역시 서구 농성동 67-1,35.15390778,126.8916626
389-7,광주광역시 서구 농성동 67-1,35.15406036,126.8915482
389-8,광주광역시 서구 농성동 67-1,35.15420532,126.8914642
390-1,광주광역시 서구 유촌동 352,35.16340256,126.8484497
390-2,광주광역시 서구 유촌동 352,35.16368103,126.8484192
390-3,광주광역시 서구 유촌동 350,35.16395569,126.8484268
390-4,광주광역시 서구 유촌동 350,35.16425323,126.8484116
390-5,광주광역시 서구 유촌동 350,35.16453171,126.8484192
390-6,광주광역시 서구 유촌동 350,35.16481018,126.8484268
390-7,광주광역시 서구 유촌동 350,35.16511536,126.8484192
390-8,광주광역시 서구 유촌동 350,35.16539001,126.8484268
390-9,광주광역시 서구 유촌동 350,35.16564178,126.8484192
390-10,광주광역시 서구 유촌동 350,35.1658783,126.8484344
390-11,광주광역시 서구 유촌동 350,35.16588593,126.8481598
390-12,광주광역시 서구 유촌동 350,35.16566086,126.8481445
390-13,광주광역시 서구 유촌동 350,35.16533279,126.8481445
390-14,광주광역시 서구 유촌동 350,35.16510773,126.8481369
390-15,광주광역시 서구 유촌동 350,35.16478729,126.8481293
390-16,광주광역시 서구 유촌동 350,35.16452026,126.8481293
390-17,광주광역시 서구 유촌동 350,35.16424179,126.8481293
390-18,광주광역시 서구 유촌동 350,35.16400909,126.8481064
390-19,광주광역시 서구 유촌동 352,35.16375351,126.8480835
390-20,광주광역시 서구 유촌동 352,35.16342163,126.8480911
390-21,광주광역시 서구 유촌동 352,35.16323471,126.8479538
390-22,광주광역시 서구 유촌동 352,35.16323853,126.8477783
390-23,광주광역시 서구 유촌동 352,35.1632576,126.8475189
390-24,광주광역시 서구 유촌동 396-2,35.16312408,126.8496323
390-25,광주광역시 서구 유촌동 396-2,35.16312408,126.8494339
390-26,광주광역시 서구 유촌동 352,35.16314316,126.8492126
390-27,광주광역시 서구 유촌동 352,35.16316223,126.8489685
390-28,광주광역시 서구 유촌동 352,35.16317749,126.8487473
391-1,광주광역시 서구 덕흥동 90-2,35.17738839,126.8372214
391-2,광주광역시 서구 덕흥동 95-5,35.17733572,126.8374383
391-3,광주광역시 서구 덕흥동 824,35.17726405,126.8377623
391-4,광주광역시 서구 덕흥동 1195-22,35.17719236,126.8380754
391-5,광주광역시 서구 덕흥동 1195-22,35.17712068,126.8383925
391-6,광주광역시 서구 덕흥동 161-4,35.17704112,126.8387192
391-7,광주광역시 서구 덕흥동 161-4,35.17696605,126.8390336
391-8,광주광역시 서구 덕흥동 161-4,35.1768966,126.8393398
391-9,광주광역시 서구 덕흥동 161-4,35.17682492,126.8396624
391-10,광주광역시 서구 덕흥동 161-4,35.17675434,126.8399658
391-11,광주광역시 서구 덕흥동 156-3,35.17667365,126.8402939
391-12,광주광역시 서구 덕흥동 152-4,35.17660758,126.8406028
391-13,광주광역시 서구 덕흥동 152-4,35.17652914,126.8409268
391-14,광주광역시 서구 덕흥동 152-4,35.17645294,126.841244
391-15,광주광역시 서구 덕흥동 152-4,35.17638349,126.8415597
391-16,광주광역시 서구 덕흥동 152-4,35.17631066,126.84187
391-17,광주광역시 서구 덕흥동 152-4,35.17623559,126.8421857
391-18,광주광역시 서구 덕흥동 152-4,35.17615827,126.8425138
392-1,광주광역시 서구 마륵동 164-77,35.14383698,126.8491135
392-2,광주광역시 서구 마륵동 164-77,35.14403152,126.8491287
392-3,광주광역시 서구 마륵동 164-112,35.14421463,126.8493576
392-4,광주광역시 서구 마륵동 164-70,35.14437103,126.8491211
392-5,광주광역시 서구 마륵동 164-70,35.14465332,126.8491287
392-6,광주광역시 서구 마륵동 164-70,35.14497757,126.8491287
392-7,광주광역시 서구 마륵동 164-70,35.1452446,126.8491364
392-8,광주광역시 서구 마륵동 187-1,35.14534378,126.8491669
392-9,광주광역시 서구 마륵동 793-104,35.14105225,126.8490829
392-10,광주광역시 서구 마륵동 42-12,35.14126968,126.8490906
392-11,광주광역시 서구 마륵동 42-12,35.14153671,126.8490906
392-12,광주광역시 서구 마륵동 42-12,35.14182663,126.8490982
392-13,광주광역시 서구 마륵동 187-1,35.14208603,126.8490982
392-14,광주광역시 서구 마륵동 162-76,35.14231873,126.8491058
392-15,광주광역시 서구 마륵동 162-76,35.14254379,126.8490982
392-16,광주광역시 서구 마륵동 162-75,35.14260483,126.8492661
392-17,광주광역시 서구 마륵동 30-12,35.14276123,126.8496475
392-18,광주광역시 서구 마륵동 162-76,35.14274216,126.8491135
392-19,광주광역시 서구 마륵동 162-76,35.143013,126.8491058
392-20,광주광역시 서구 마륵동 162-76,35.14325714,126.8491135
392-21,광주광역시 서구 마륵동 187-1,35.1435585,126.8491135
393-1,광주광역시 서구 마륵동 165-67,35.14326096,126.8488235
393-2,광주광역시 서구 마륵동 162-76,35.143013,126.8488312
393-3,광주광역시 서구 마륵동 162-76,35.14279938,126.8488312
393-4,광주광역시 서구 마륵동 162-76,35.14258957,126.8488235
393-5,광주광역시 서구 마륵동 162-76,35.14233398,126.8488312
393-6,광주광역시 서구 마륵동 162-76,35.14203644,126.8488159
393-7,광주광역시 서구 마륵동 162-76,35.14177704,126.8488159
393-8,광주광역시 서구 마륵동 162-76,35.1415329,126.8488235
393-9,광주광역시 서구 마륵동 42-12,35.14120483,126.8488235
393-10,광주광역시 서구 마륵동 793-104,35.14109421,126.8488159
393-11,광주광역시 서구 마륵동 164-70,35.1451683,126.8488464
393-12,광주광역시 서구 마륵동 164-70,35.14491653,126.8488541
393-13,광주광역시 서구 마륵동 164-70,35.14465714,126.8488464
393-14,광주광역시 서구 마륵동 164-70,35.14437866,126.8488464
393-15,광주광역시 서구 마륵동 164-70,35.14409256,126.8488388
393-16,광주광역시 서구 마륵동 164-77,35.14382172,126.8488464
393-17,광주광역시 서구 마륵동 164-77,35.1435585,126.8488388
394-1,광주광역시 서구 마륵동 3-1,35.13846207,126.8490753
394-2,광주광역시 서구 마륵동 3-1,35.13874435,126.8490677
394-3,광주광역시 서구 마륵동 3-1,35.13903046,126.8490677
394-4,광주광역시 서구 마륵동 3-1,35.13925934,126.8490601
394-5,광주광역시 서구 마륵동 3-1,35.13952255,126.8490601
394-6,광주광역시 서구 마륵동 3-1,35.13978958,126.8490677
394-7,광주광역시 서구 마륵동 3-1,35.14004135,126.8490753
394-8,광주광역시 서구 마륵동 3-1,35.14031982,126.8490829
394-9,광주광역시 서구 마륵동 3-1,35.14050674,126.8490753
394-10,광주광역시 서구 마륵동 3-1,35.14066696,126.8490753
394-11,광주광역시 서구 마륵동 3-1,35.14077377,126.8490982
394-12,광주광역시 서구 금호동 487-2,35.1364975,126.8490448
394-13,광주광역시 서구 금호동 487-2,35.13674545,126.8490448
394-14,광주광역시 서구 금호동 487-2,35.13700867,126.8490448
394-15,광주광역시 서구 금호동 487-2,35.13724899,126.8490524
394-16,광주광역시 서구 금호동 487-2,35.13751221,126.8490524
394-17,광주광역시 서구 금호동 487-2,35.13777542,126.8490601
394-18,광주광역시 서구 금호동 487-2,35.13800812,126.8490677
394-19,광주광역시 서구 마륵동 3-1,35.13818741,126.8490753
395-1,광주광역시 서구 마륵동 3-1,35.13833237,126.8487778
395-2,광주광역시 서구 마륵동 3-1,35.13809967,126.8487778
395-3,광주광역시 서구 금호동 487-2,35.13790131,126.8487778
395-4,광주광역시 서구 금호동 487-2,35.13768005,126.8487854
395-5,광주광역시 서구 금호동 487-2,35.13736343,126.8487778
395-6,광주광역시 서구 금호동 487-2,35.13706207,126.8487778
395-7,광주광역시 서구 금호동 487-2,35.13679123,126.8487778
395-8,광주광역시 서구 마륵동 3-1,35.14081955,126.8488159
395-9,광주광역시 서구 마륵동 3-1,35.14059448,126.8488007
395-10,광주광역시 서구 마륵동 3-1,35.1403389,126.8488159
395-11,광주광역시 서구 마륵동 3-1,35.14008331,126.8488083
395-12,광주광역시 서구 마륵동 3-1,35.13980103,126.8488083
395-13,광주광역시 서구 마륵동 3-1,35.139534,126.8488007
395-14,광주광역시 서구 마륵동 3-1,35.13927078,126.8488007
395-15,광주광역시 서구 마륵동 3-1,35.13900757,126.848793
395-16,광주광역시 서구 마륵동 3-1,35.13876343,126.8487854
395-17,광주광역시 서구 마륵동 3-1,35.13853455,126.8487854
396-1,광주광역시 서구 금호동 502-7,35.13342285,126.8490295
396-2,광주광역시 서구 금호동 502-7,35.13371658,126.8490295
396-3,광주광역시 서구 금호동 502-7,35.13394547,126.8490295
396-4,광주광역시 서구 금호동 502-7,35.13432693,126.8490219
396-5,광주광역시 서구 금호동 502-7,35.13466263,126.8490372
396-6,광주광역시 서구 금호동 산 104-3,35.1349144,126.8490295
396-7,광주광역시 서구 금호동 487-2,35.13516617,126.8490372
396-8,광주광역시 서구 금호동 487-2,35.13543701,126.8490372
396-9,광주광역시 서구 금호동 487-2,35.13570786,126.8490372
396-10,광주광역시 서구 금호동 487-2,35.1359787,126.8490372
396-11,광주광역시 서구 금호동 487-2,35.1362114,126.8490372
396-12,광주광역시 서구 금호동 541-4,35.13209915,126.8489151
396-13,광주광역시 서구 금호동 541-4,35.13233948,126.8489761
396-14,광주광역시 서구 금호동 541-4,35.13238144,126.8491364
396-15,광주광역시 서구 금호동 503-30,35.13262177,126.8490143
396-16,광주광역시 서구 금호동 503-30,35.13288116,126.8490219
396-17,광주광역시 서구 금호동 503-30,35.13314438,126.8490219
397-1,광주광역시 서구 금호동 503-30,35.13316727,126.8487396
397-2,광주광역시 서구 금호동 503-30,35.13289261,126.8487396
397-3,광주광역시 서구 금호동 503-30,35.13266373,126.8487244
397-4,광주광역시 서구 금호동 541-4,35.13238907,126.8487091
397-5,광주광역시 서구 금호동 541-4,35.1322403,126.8486481
397-6,광주광역시 서구 금호동 526-4,35.13201904,126.8485947
397-7,광주광역시 서구 금호동 487-2,35.13652039,126.8487701
397-8,광주광역시 서구 금호동 487-2,35.13631058,126.8487778
397-9,광주광역시 서구 금호동 487-2,35.13610077,126.8487701
397-10,광주광역시 서구 금호동 487-2,35.13587189,126.8487625
397-11,광주광역시 서구 금호동 487-2,35.13559341,126.8487701
397-12,광주광역시 서구 금호동 487-2,35.13532639,126.8487701
397-13,광주광역시 서구 금호동 산 104-3,35.13505173,126.8487701
397-14,광주광역시 서구 금호동 502-7,35.1348114,126.8487625
397-15,광주광역시 서구 금호동 502-7,35.13452148,126.8487549
397-16,광주광역시 서구 금호동 502-7,35.13421249,126.8487549
397-17,광주광역시 서구 금호동 502-7,35.13395691,126.8487396
397-18,광주광역시 서구 금호동 502-7,35.13371658,126.848732
397-19,광주광역시 서구 금호동 503-30,35.13344574,126.8487396
398-1,광주광역시 서구 쌍촌동 871-2,35.14837646,126.8562622
398-2,광주광역시 서구 쌍촌동 871-2,35.14812469,126.8563156
398-3,광주광역시 서구 쌍촌동 871-2,35.14781952,126.8563843
398-4,광주광역시 서구 쌍촌동 871-2,35.14761734,126.8564377
398-5,광주광역시 서구 쌍촌동 871-2,35.14739227,126.8564911
398-6,광주광역시 서구 쌍촌동 871-2,35.14727402,126.8564987
398-7,광주광역시 서구 쌍촌동 871-2,35.1496048,126.855957
398-8,광주광역시 서구 쌍촌동 871-2,35.14940262,126.8560028
398-9,광주광역시 서구 쌍촌동 871-2,35.14914703,126.8560791
398-10,광주광역시 서구 쌍촌동 871-2,35.14891434,126.8561325
398-11,광주광역시 서구 쌍촌동 871-2,35.14865494,126.8561783
399-1,광주광역시 서구 쌍촌동 871-2,35.14577484,126.8568497
399-2,광주광역시 서구 쌍촌동 871-2,35.14551926,126.8569031
399-3,광주광역시 서구 쌍촌동 871-2,35.14525604,126.8569412
399-4,광주광역시 서구 쌍촌동 871-2,35.14493942,126.856987
399-5,광주광역시 서구 쌍촌동 871-2,35.14464951,126.8570404
399-6,광주광역시 서구 쌍촌동 871-2,35.14439392,126.8570862
399-7,광주광역시 서구 쌍촌동 871-2,35.14702225,126.856575
399-8,광주광역시 서구 쌍촌동 871-2,35.1468277,126.8566513
399-9,광주광역시 서구 쌍촌동 871-2,35.14652634,126.8567352
399-10,광주광역시 서구 쌍촌동 871-2,35.14628983,126.856781
399-11,광주광역시 서구 쌍촌동 871-2,35.14601517,126.8568268
400-1,광주광역시 서구 쌍촌동 1263,35.14164734,126.8581848
400-2,광주광역시 서구 쌍촌동 1263,35.1414032,126.858284
400-3,광주광역시 서구 쌍촌동 1263,35.1411705,126.8583679
400-4,광주광역시 서구 쌍촌동 1263,35.14094925,126.8584366
400-5,광주광역시 서구 금호동 744,35.14064407,126.8584824
400-6,광주광역시 서구 금호동 744,35.14030457,126.8585358
400-7,광주광역시 서구 금호동 744,35.14006424,126.8585434
400-8,광주광역시 서구 금호동 744,35.13978577,126.8585739
400-9,광주광역시 서구 금호동 727,35.13972855,126.8584518
400-10,광주광역시 서구 금호동 727,35.13965607,126.8575668
400-11,광주광역시 서구 쌍촌동 1263,35.14416122,126.8571396
400-12,광주광역시 서구 쌍촌동 1263,35.14398956,126.8572235
400-13,광주광역시 서구 쌍촌동 1263,35.14381027,126.8573074
400-14,광주광역시 서구 쌍촌동 1263,35.14351273,126.8574371
400-15,광주광역시 서구 쌍촌동 1263,35.14323807,126.8575287
400-16,광주광역시 서구 쌍촌동 1263,35.14297104,126.8576355
400-17,광주광역시 서구 쌍촌동 1263,35.14276505,126.8577423
400-18,광주광역시 서구 쌍촌동 1263,35.14247513,126.8578568
400-19,광주광역시 서구 쌍촌동 1263,35.14220047,126.8579483
400-20,광주광역시 서구 쌍촌동 1263,35.14188766,126.8580856
401-1,광주광역시 서구 금호동 744,35.13858414,126.8586884
401-2,광주광역시 서구 금호동 744,35.13831329,126.8587036
401-3,광주광역시 서구 금호동 744,35.13805389,126.8587189
401-4,광주광역시 서구 금호동 744,35.13785934,126.8587646
401-5,광주광역시 서구 금호동 731,35.13769913,126.8586807
401-6,광주광역시 서구 금호동 731,35.13764572,126.8577194
